sol,latitude_crism,longitude_crism,elevation
50,-4.590175747,137.447304472,-4515.61
50,-4.590175747,137.447304472,-4515.61
52,-4.590164975,137.447317649,-4515.671
52,-4.590156937,137.447331149,-4515.734
52,-4.590150866,137.447346981,-4515.805
52,-4.590147799,137.447363737,-4515.87
52,-4.590147713,137.447363717,-4515.867
52,-4.590145059,137.447379318,-4515.889
52,-4.590142277,137.447395961,-4515.917
52,-4.590139689,137.447412513,-4515.938
52,-4.590136872,137.447429002,-4515.958
52,-4.590133996,137.44744394,-4515.961
52,-4.590131261,137.44746074,-4516.002
52,-4.590128137,137.44747691,-4516.057
52,-4.590125318,137.447493263,-4516.087
52,-4.590122167,137.447509309,-4516.107
52,-4.59011884,137.447525444,-4516.097
52,-4.590115582,137.447541581,-4516.104
52,-4.590112305,137.447557612,-4516.108
52,-4.590108753,137.447573312,-4516.116
52,-4.590105823,137.447589315,-4516.146
52,-4.590104075,137.447604222,-4516.138
52,-4.590101878,137.447620417,-4516.144
52,-4.590098614,137.447636606,-4516.176
52,-4.590095971,137.447652784,-4516.21
52,-4.590093758,137.447669634,-4516.258
52,-4.590091854,137.447686195,-4516.322
52,-4.590089467,137.447702597,-4516.373
52,-4.590086696,137.447718485,-4516.402
52,-4.590084894,137.447733905,-4516.401
52,-4.590083211,137.447749106,-4516.383
52,-4.590081311,137.44776584,-4516.401
52,-4.590079176,137.447781985,-4516.439
52,-4.590075888,137.44779779,-4516.47
52,-4.590073469,137.447814391,-4516.498
52,-4.59007148,137.447830504,-4516.53
52,-4.590069338,137.447846703,-4516.54
52,-4.590067169,137.447862898,-4516.554
52,-4.590064954,137.447879048,-4516.58
52,-4.590062533,137.447895099,-4516.597
52,-4.590061871,137.447900258,-4516.6
52,-4.590061871,137.447900258,-4516.6
52,-4.590061871,137.447900258,-4516.6
53,-4.590061587,137.44790005,-4516.588
53,-4.59006335,137.447918579,-4516.585
53,-4.59006506,137.447937079,-4516.556
53,-4.590065295,137.447940258,-4516.55
53,-4.590065295,137.447940258,-4516.55
53,-4.590065295,137.447940258,-4516.55
55,-4.590065295,137.447940258,-4516.55
55,-4.590073475,137.447953065,-4516.485
55,-4.590082664,137.447966306,-4516.41
55,-4.590093005,137.447979134,-4516.361
55,-4.590103425,137.447992365,-4516.327
55,-4.590113337,137.448005699,-4516.297
55,-4.590123039,137.448018795,-4516.316
55,-4.590130913,137.448034245,-4516.445
55,-4.590135423,137.448051185,-4516.589
55,-4.590139098,137.448067938,-4516.721
55,-4.590142514,137.448085173,-4516.866
55,-4.590146672,137.448103241,-4517.035
55,-4.590150783,137.448120437,-4517.173
55,-4.590151601,137.448137766,-4517.275
55,-4.590147507,137.448154353,-4517.383
55,-4.590142621,137.448171059,-4517.454
55,-4.590137723,137.448187819,-4517.559
55,-4.590133022,137.448203899,-4517.653
55,-4.590128644,137.44822138,-4517.742
55,-4.59012351,137.44823849,-4517.796
55,-4.590114652,137.448253515,-4517.78
55,-4.590103011,137.448264381,-4517.755
55,-4.590090465,137.448274594,-4517.763
55,-4.590077823,137.448285695,-4517.791
55,-4.590077744,137.44828571,-4517.797
55,-4.590062697,137.448296616,-4517.85
55,-4.590062697,137.448296616,-4517.85
55,-4.590062697,137.448296616,-4517.85
55,-4.590062697,137.448296616,-4517.85
55,-4.590062697,137.448296616,-4517.85
55,-4.590062697,137.448296616,-4517.85
56,-4.590078901,137.448296482,-4517.844
56,-4.590079239,137.448296472,-4517.842
56,-4.590078679,137.448297071,-4517.844
56,-4.590066742,137.448308117,-4517.88
56,-4.590054099,137.448319519,-4517.918
56,-4.590041859,137.448330728,-4517.949
56,-4.590029834,137.448340833,-4517.952
56,-4.590016674,137.448350889,-4517.91
56,-4.590016674,137.448350889,-4517.91
56,-4.590016674,137.448350889,-4517.91
57,-4.590016674,137.448350889,-4517.91
57,-4.5900209,137.448332492,-4517.908
57,-4.590021725,137.448328771,-4517.912
57,-4.590021726,137.448328774,-4517.912
57,-4.590021726,137.448328774,-4517.912
57,-4.590021725,137.448328771,-4517.912
57,-4.590019559,137.448339212,-4517.91
57,-4.590019559,137.448339212,-4517.91
57,-4.590019559,137.448339212,-4517.91
57,-4.590019559,137.448339214,-4517.91
57,-4.590019559,137.448339214,-4517.91
57,-4.590019559,137.448339214,-4517.91
59,-4.590022298,137.448351803,-4517.899
59,-4.590022324,137.448352481,-4517.904
59,-4.59002021,137.448367151,-4517.949
59,-4.590018257,137.448381921,-4517.974
59,-4.59001827,137.448381853,-4517.976
59,-4.590018418,137.448382216,-4517.971
59,-4.590018587,137.448382414,-4517.976
59,-4.590010566,137.448373091,-4517.98
59,-4.590002443,137.44836352,-4517.963
59,-4.590002443,137.44836352,-4517.963
59,-4.589996255,137.448355102,-4517.942
59,-4.589995748,137.44835439,-4517.941
59,-4.589996628,137.448354751,-4517.929
59,-4.589996661,137.448355193,-4517.92
59,-4.589995685,137.448342406,-4517.893
59,-4.5899956,137.448341588,-4517.887
59,-4.5899956,137.448341588,-4517.887
59,-4.58999567,137.448341795,-4517.89
100,-4.589995765,137.448341528,-4517.871
100,-4.589995937,137.448341273,-4517.873
100,-4.589996544,137.448341668,-4517.87
100,-4.589996464,137.448342008,-4517.899
100,-4.589996595,137.448341961,-4517.865
100,-4.589997137,137.448341536,-4517.872
100,-4.590008675,137.448328624,-4517.891
100,-4.590019161,137.448316649,-4517.899
100,-4.590019507,137.448316353,-4517.912
100,-4.590020068,137.448315622,-4517.893
100,-4.590021384,137.448310344,-4517.899
100,-4.590021384,137.448310344,-4517.899
100,-4.590021516,137.44831023,-4517.9
102,-4.590021795,137.448327058,-4517.941
102,-4.590022418,137.448344733,-4517.99
102,-4.590022872,137.44836092,-4518.02
102,-4.590023246,137.448377721,-4518.063
102,-4.59002528,137.448394729,-4518.104
102,-4.590029835,137.448410607,-4518.126
102,-4.59003725,137.448425591,-4518.156
102,-4.590046866,137.448439018,-4518.157
102,-4.590059119,137.448451323,-4518.123
102,-4.590058531,137.448451317,-4518.137
102,-4.590058009,137.448451292,-4518.136
102,-4.590058288,137.448450982,-4518.13
102,-4.590058044,137.448450943,-4518.162
102,-4.590057972,137.448450708,-4518.147
102,-4.590057859,137.44845086,-4518.143
102,-4.590050679,137.448466376,-4518.146
102,-4.590043945,137.448481079,-4518.151
102,-4.590037325,137.448495974,-4518.184
102,-4.59003055,137.448510911,-4518.21
102,-4.590023976,137.448525734,-4518.261
102,-4.590016776,137.448541686,-4518.317
102,-4.590016561,137.448541352,-4518.318
102,-4.590006626,137.448554617,-4518.339
102,-4.589997785,137.448566021,-4518.327
102,-4.589987385,137.448578347,-4518.343
102,-4.589976632,137.448590975,-4518.367
102,-4.589966479,137.448603223,-4518.389
102,-4.589956269,137.448617147,-4518.402
102,-4.589946759,137.448629994,-4518.381
102,-4.589947111,137.44862991,-4518.369
102,-4.589947115,137.448629656,-4518.377
102,-4.589947151,137.448646385,-4518.357
102,-4.589947248,137.448661968,-4518.335
102,-4.589947627,137.448678356,-4518.335
102,-4.589947235,137.448695083,-4518.3
111,-4.589926506,137.448660949,-4518.245
111,-4.589912854,137.448623531,-4518.274
111,-4.589912854,137.448623531,-4518.274
111,-4.58991531,137.448613141,-4518.339
111,-4.589919682,137.448652771,-4518.264
111,-4.58992144,137.448675783,-4518.23
111,-4.58992144,137.448675783,-4518.23
111,-4.58992144,137.448675783,-4518.23
120,-4.58993122,137.44866215,-4518.316
120,-4.589936138,137.448655334,-4518.335
120,-4.589936982,137.448655499,-4518.339
120,-4.589937549,137.44865488,-4518.363
120,-4.589938013,137.44865472,-4518.342
120,-4.589938436,137.448655354,-4518.321
120,-4.589938816,137.448656029,-4518.316
120,-4.589938998,137.448656261,-4518.311
120,-4.589939061,137.448656456,-4518.333
120,-4.589957157,137.44865871,-4518.416
120,-4.589974562,137.448660384,-4518.506
120,-4.589991676,137.448662212,-4518.585
120,-4.59000914,137.448663951,-4518.642
120,-4.590026548,137.448665981,-4518.661
120,-4.590044075,137.448667829,-4518.644
120,-4.590060708,137.448669643,-4518.605
120,-4.59007667,137.448671777,-4518.553
120,-4.590094192,137.448674288,-4518.529
120,-4.590111759,137.448676566,-4518.538
120,-4.590128849,137.448678693,-4518.531
120,-4.590146087,137.448680405,-4518.499
120,-4.590161503,137.448682153,-4518.438
120,-4.590178023,137.448684133,-4518.389
120,-4.590195264,137.448685771,-4518.406
120,-4.590212213,137.448686564,-4518.41
120,-4.590229446,137.448686945,-4518.372
120,-4.590245102,137.448687922,-4518.293
120,-4.590261048,137.448688119,-4518.242
120,-4.590260658,137.448688077,-4518.246
120,-4.590277643,137.448688903,-4518.232
120,-4.590294666,137.44869004,-4518.243
120,-4.590294666,137.44869004,-4518.243
120,-4.590294627,137.448691154,-4518.246
120,-4.590311988,137.448691667,-4518.251
120,-4.590328872,137.448692155,-4518.258
120,-4.590345911,137.448692263,-4518.232
120,-4.590363303,137.448692576,-4518.2
120,-4.590363109,137.448692835,-4518.195
120,-4.590363214,137.448693081,-4518.195
120,-4.590362901,137.448693341,-4518.192
120,-4.590371269,137.448708595,-4518.206
120,-4.590380006,137.44872394,-4518.23
120,-4.590388733,137.448738827,-4518.238
120,-4.590396768,137.448753374,-4518.215
120,-4.590404781,137.448767975,-4518.203
120,-4.590413384,137.448783551,-4518.212
120,-4.59042155,137.448797805,-4518.22
120,-4.590431157,137.448812662,-4518.236
120,-4.590440732,137.448826798,-4518.262
120,-4.590442522,137.448829913,-4518.26
120,-4.590442522,137.448829913,-4518.26
120,-4.590442522,137.448829913,-4518.26
121,-4.590442522,137.448829913,-4518.26
121,-4.590447829,137.448828282,-4518.247
121,-4.590447218,137.4488287,-4518.248
121,-4.590434604,137.448837199,-4518.274
121,-4.59042068,137.448846437,-4518.289
121,-4.590406904,137.448856182,-4518.304
121,-4.590393848,137.448865077,-4518.301
121,-4.590379114,137.448874114,-4518.335
121,-4.590365519,137.44888223,-4518.33
121,-4.59035114,137.448890825,-4518.355
121,-4.590336865,137.448899502,-4518.381
121,-4.590323204,137.448908456,-4518.403
121,-4.590309546,137.448918116,-4518.426
121,-4.590295682,137.448927953,-4518.444
121,-4.590282278,137.448937635,-4518.468
121,-4.590268866,137.448946954,-4518.501
121,-4.590254849,137.448956713,-4518.502
121,-4.590241045,137.448966244,-4518.504
121,-4.590228755,137.448974838,-4518.515
121,-4.590228755,137.448974838,-4518.515
121,-4.590234571,137.448990147,-4518.565
121,-4.590240229,137.449005555,-4518.588
121,-4.590246251,137.449022155,-4518.597
121,-4.590251687,137.449037517,-4518.619
121,-4.590256979,137.449052503,-4518.604
121,-4.590263137,137.449067765,-4518.615
121,-4.590270333,137.449083443,-4518.616
121,-4.590276745,137.449097728,-4518.615
121,-4.590281324,137.449107552,-4518.66
121,-4.590281324,137.449107552,-4518.66
121,-4.590281324,137.449107552,-4518.66
122,-4.590281324,137.449107552,-4518.66
122,-4.590274643,137.449121268,-4518.67
123,-4.590267733,137.449136495,-4518.717
123,-4.590260627,137.449151386,-4518.807
123,-4.59025435,137.449166312,-4518.893
123,-4.590248593,137.449182107,-4518.948
123,-4.590248469,137.449182644,-4518.953
123,-4.590242672,137.449197332,-4518.981
123,-4.59023741,137.449210564,-4518.973
123,-4.59023741,137.449210564,-4518.973
123,-4.590225184,137.449219898,-4518.967
123,-4.590211566,137.449230056,-4519.012
123,-4.590198031,137.449240566,-4519.099
123,-4.590184797,137.449251039,-4519.156
123,-4.590172161,137.449261213,-4519.241
123,-4.590158482,137.449271994,-4519.352
123,-4.590145532,137.449281828,-4519.471
123,-4.590132282,137.449291654,-4519.547
123,-4.590119328,137.449301161,-4519.583
123,-4.590106312,137.449310514,-4519.605
123,-4.590092765,137.44932033,-4519.632
123,-4.590079853,137.449330056,-4519.657
123,-4.590066578,137.449339901,-4519.708
123,-4.590054093,137.449349257,-4519.78
124,-4.590054018,137.449349523,-4519.79
124,-4.59005404,137.4493496,-4519.762
124,-4.590053799,137.449349776,-4519.77
124,-4.590053517,137.449349959,-4519.782
124,-4.590041927,137.44934117,-4519.894
124,-4.590029832,137.44933235,-4519.912
124,-4.590016163,137.449321866,-4519.987
124,-4.590004925,137.449312481,-4520.018
124,-4.589993213,137.449303334,-4519.984
124,-4.589981339,137.449293779,-4520.024
124,-4.589968442,137.449284072,-4519.969
124,-4.58995516,137.449273998,-4519.899
124,-4.589943551,137.449264658,-4519.884
124,-4.589932351,137.449255672,-4519.874
124,-4.589919919,137.449247039,-4519.879
124,-4.589920272,137.449247026,-4519.863
124,-4.58992041,137.449246903,-4519.866
124,-4.589920641,137.449247012,-4519.862
124,-4.589920563,137.449247059,-4519.868
124,-4.589906136,137.449254779,-4519.86
124,-4.589892572,137.449261913,-4519.89
124,-4.589878997,137.449269111,-4519.937
124,-4.589865261,137.44927722,-4519.97
124,-4.589865261,137.44927722,-4519.97
124,-4.589865261,137.44927722,-4519.97
125,-4.589865045,137.449276988,-4520.001
125,-4.589864866,137.449277511,-4519.995
125,-4.589864864,137.449277723,-4519.985
125,-4.589862141,137.44928999,-4520.049
125,-4.589859102,137.449301909,-4520.074
125,-4.589856636,137.449313817,-4520.129
125,-4.589854152,137.449325242,-4520.179
125,-4.589853858,137.449324453,-4520.158
125,-4.589847888,137.449334724,-4520.195
125,-4.589842001,137.449344897,-4520.236
125,-4.58983567,137.449355695,-4520.27
125,-4.589830035,137.449365668,-4520.33
125,-4.589823933,137.449376524,-4520.422
125,-4.589817496,137.449388129,-4520.552
125,-4.589811785,137.449398848,-4520.665
125,-4.589804151,137.449412717,-4520.764
125,-4.589796558,137.449426636,-4520.84
125,-4.5897886,137.449440989,-4520.901
125,-4.589780835,137.449455337,-4520.963
125,-4.589772811,137.449469559,-4521.016
125,-4.589764964,137.449483737,-4521.069
125,-4.589764964,137.449483737,-4521.069
125,-4.589743485,137.449458315,-4521.107
125,-4.589722058,137.449432843,-4521.039
125,-4.589700695,137.449407327,-4520.958
125,-4.589679427,137.449381702,-4520.923
125,-4.589658145,137.449356082,-4520.928
125,-4.589636715,137.449330598,-4520.89
125,-4.589636715,137.449330598,-4520.89
125,-4.589636715,137.449330598,-4520.89
125,-4.589636715,137.449330598,-4520.89
127,-4.589636715,137.449330598,-4520.89
127,-4.589643304,137.449345637,-4520.925
127,-4.58964961,137.449360458,-4520.944
127,-4.589656548,137.449375267,-4520.965
127,-4.589663578,137.449388806,-4520.961
127,-4.589671024,137.449403718,-4520.975
127,-4.589678527,137.449418239,-4521.024
127,-4.589679116,137.44941943,-4521.023
127,-4.589679116,137.44941943,-4521.023
127,-4.589645801,137.449416143,-4521.081
127,-4.589612513,137.449412877,-4521.196
127,-4.589579188,137.449409607,-4521.269
127,-4.589545837,137.449406442,-4521.31
127,-4.589512494,137.449403131,-4521.308
127,-4.589479201,137.449399349,-4521.315
127,-4.589445871,137.449395923,-4521.328
127,-4.589412529,137.449392629,-4521.306
127,-4.589379169,137.44938954,-4521.291
127,-4.589345788,137.449386717,-4521.33
127,-4.589312402,137.449383871,-4521.333
127,-4.589312402,137.449383871,-4521.333
127,-4.589305868,137.449383916,-4521.336
127,-4.589286073,137.449384057,-4521.331
127,-4.589266357,137.449384583,-4521.309
127,-4.589266357,137.449384583,-4521.309
127,-4.589250412,137.44938399,-4521.316
127,-4.589233634,137.449383519,-4521.314
127,-4.589230302,137.449383387,-4521.32
127,-4.589230302,137.449383386,-4521.32
127,-4.589230302,137.449383387,-4521.32
130,-4.589230598,137.449383552,-4521.3
130,-4.589230706,137.449383676,-4521.283
130,-4.589230551,137.449383692,-4521.305
130,-4.589213916,137.449384364,-4521.277
130,-4.589205832,137.449384779,-4521.249
130,-4.58919789,137.449385321,-4521.219
130,-4.589181354,137.449385968,-4521.162
130,-4.589164427,137.449386647,-4521.117
130,-4.589148821,137.449387668,-4521.047
130,-4.589137227,137.449388192,-4520.987
130,-4.589137138,137.449388108,-4520.986
130,-4.589136998,137.44938809,-4520.991
130,-4.589136884,137.449388042,-4520.99
130,-4.589136884,137.449388042,-4520.99
130,-4.589136889,137.449387958,-4520.99
133,-4.589151232,137.449398544,-4521.082
133,-4.589164342,137.449408682,-4521.183
133,-4.589164562,137.449408665,-4521.195
133,-4.589164919,137.449409431,-4521.201
133,-4.589164966,137.449409901,-4521.202
133,-4.589165102,137.449409825,-4521.194
133,-4.589165118,137.449410008,-4521.182
133,-4.589165236,137.449409952,-4521.185
133,-4.589165279,137.449409919,-4521.182
133,-4.589180182,137.449402297,-4521.196
133,-4.589195053,137.449394684,-4521.226
133,-4.589210229,137.449387217,-4521.243
133,-4.589224879,137.449379729,-4521.251
133,-4.589239069,137.449372563,-4521.242
133,-4.589253575,137.449365122,-4521.207
133,-4.589267721,137.449357408,-4521.207
133,-4.589282698,137.449349031,-4521.196
133,-4.589296447,137.449341633,-4521.185
133,-4.58931041,137.44933411,-4521.163
133,-4.589325469,137.449325984,-4521.175
133,-4.589339257,137.449319455,-4521.176
133,-4.589354245,137.449312466,-4521.16
133,-4.589369582,137.449305187,-4521.155
133,-4.589384736,137.449297922,-4521.123
133,-4.58939875,137.449291047,-4521.11
133,-4.589413882,137.449283833,-4521.082
133,-4.58942856,137.44927699,-4521.077
133,-4.589442873,137.449269923,-4521.046
133,-4.589442937,137.449269914,-4521.041
133,-4.589457865,137.449261249,-4521.004
133,-4.589462762,137.449258388,-4520.998
133,-4.589462762,137.449258388,-4520.998
133,-4.589462863,137.449258443,-4521.0
147,-4.589462739,137.449258477,-4520.999
147,-4.589476675,137.449250901,-4520.962
147,-4.589490618,137.449243349,-4520.914
147,-4.589504725,137.449235618,-4520.875
147,-4.589505444,137.449235212,-4520.87
147,-4.589505444,137.449235212,-4520.87
147,-4.589505444,137.449235212,-4520.87
147,-4.589505444,137.449235212,-4520.87
151,-4.589515854,137.449230691,-4520.79
151,-4.589515854,137.449230691,-4520.79
151,-4.589515854,137.449230691,-4520.79
152,-4.589514628,137.449231242,-4520.787
152,-4.589531391,137.449230073,-4520.78
152,-4.589531476,137.449229721,-4520.778
152,-4.589546245,137.449224685,-4520.71
152,-4.58955167,137.449222728,-4520.68
152,-4.58955167,137.449222728,-4520.68
152,-4.58955167,137.449222728,-4520.68
159,-4.589551886,137.449222624,-4520.674
159,-4.589551897,137.449222623,-4520.666
159,-4.589539433,137.449233862,-4520.83
159,-4.589534512,137.449238232,-4520.89
159,-4.589534512,137.449238232,-4520.89
159,-4.589534512,137.449238232,-4520.89
162,-4.589534566,137.449238497,-4520.914
162,-4.589534216,137.449238851,-4520.89
162,-4.589534911,137.449239323,-4520.903
162,-4.589534762,137.449239391,-4520.903
162,-4.589515473,137.449228864,-4520.809
162,-4.589496672,137.449217683,-4520.72
162,-4.589480139,137.449208877,-4520.79
162,-4.589472516,137.449204727,-4520.783
162,-4.589472136,137.449204721,-4520.794
162,-4.58947209,137.449204675,-4520.796
162,-4.589464825,137.44919308,-4520.738
162,-4.589461217,137.449187026,-4520.717
162,-4.58946145,137.449187151,-4520.719
162,-4.589461472,137.449187208,-4520.719
162,-4.589461658,137.44918723,-4520.72
162,-4.589461376,137.449187214,-4520.729
162,-4.589461267,137.449187227,-4520.724
162,-4.589467418,137.449185089,-4520.7
162,-4.589467685,137.449185282,-4520.701
162,-4.589468031,137.449185516,-4520.687
162,-4.58946766,137.449185552,-4520.698
162,-4.589467595,137.449185585,-4520.705
162,-4.589467614,137.449185551,-4520.714
162,-4.589460562,137.449168056,-4520.649
